Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Case_Fatality_Ratio
Illinois,2020-08-13,199893,7881,NA,192012,NA
Indiana,2020-08-13,76522,3025,57209,16227,NA
Iowa,2020-08-13,49973,953,38657,10363,NA
Kansas,2020-08-13,32086,397,1367,30333,NA
Kentucky,2020-08-13,36945,790,8893,27262,NA
Louisiana,2020-08-13,134304,4356,103512,26436,NA
Maine,2020-08-13,4070,126,3579,365,NA
Maryland,2020-08-13,97384,3612,5956,87816,NA
Massachusetts,2020-08-13,122000,8769,99021,14210,NA
Michigan,2020-08-13,98689,6539,63636,28514,NA
Minnesota,2020-08-13,62303,1724,55855,4724,NA
Mississippi,2020-08-13,69374,1989,49836,17549,NA
Missouri,2020-08-13,64019,1374,NA,61602,NA
Montana,2020-08-13,5268,80,3598,1590,NA
Nebraska,2020-08-13,29244,356,21312,7576,NA
Nevada,2020-08-13,58048,996,1385,55667,NA
New Hampshire,2020-08-13,6887,420,6162,305,NA
New Jersey,2020-08-13,188703,15885,33223,136830,NA
New Mexico,2020-08-13,22816,695,9612,12509,NA
New York,2020-08-13,422703,32630,73842,316064,NA
North Carolina,2020-08-13,139739,2280,116969,20490,NA
North Dakota,2020-08-13,7970,120,6815,1035,NA
Ohio,2020-08-13,104248,3460,82310,18204,NA
Oklahoma,2020-08-13,45398,627,37988,6783,NA
Oregon,2020-08-13,22022,375,4282,17365,NA
Pennsylvania,2020-08-13,125959,7384,94481,24057,NA
Rhode Island,2020-08-13,20129,1042,1929,17182,NA
South Carolina,2020-08-13,102974,2144,40837,59993,NA
South Dakota,2020-08-13,9815,147,8606,1062,NA
Tennessee,2020-08-13,126393,1289,87290,37814,NA
Texas,2020-08-13,528743,9897,367354,147096,NA
Utah,2020-08-13,45090,351,35311,9428,NA
Vermont,2020-08-13,1478,58,1302,118,NA
Virginia,2020-08-13,102521,2352,13247,86922,NA
Washington,2020-08-13,65439,1755,NA,62978,NA
West Virginia,2020-08-13,8018,153,5960,1905,NA
Wisconsin,2020-08-13,62263,1011,52350,8902,NA
Wyoming,2020-08-13,3086,29,2577,480,NA
Alabama,2021-08-13,623919,11724,NA,NA,1.8790900741923235
Alaska,2021-08-13,79485,403,NA,NA,0.5070139019940869
Arizona,2021-08-13,955767,18412,NA,NA,1.926410934882665
Arkansas,2021-08-13,413150,6396,NA,NA,1.5481060147646133
California,2021-08-13,4097958,64529,NA,NA,1.5746623074223796
Colorado,2021-08-13,588230,7023,NA,NA,1.1939207452867076
Connecticut,2021-08-13,361294,8307,NA,NA,2.2992355256384
Delaware,2021-08-13,113582,1837,NA,NA,1.6173337324576078
District of Columbia,2021-08-13,52005,1150,NA,NA,2.211325834054418
Florida,2021-08-13,2768985,39695,NA,NA,1.4335577838088691
Georgia,2021-08-13,1245399,21929,NA,NA,1.7608011568983113
Hawaii,2021-08-13,48397,546,NA,NA,1.1281691013905821
Idaho,2021-08-13,207274,2236,NA,NA,1.0787653058270694
Illinois,2021-08-13,1454208,26008,NA,NA,1.788464923862336
Indiana,2021-08-13,794077,14116,NA,NA,1.7776613602962936
Iowa,2021-08-13,387273,6210,NA,NA,1.6035199975211285
Kansas,2021-08-13,345910,5362,NA,NA,1.550114191552716
Kentucky,2021-08-13,508310,7414,NA,NA,1.4585587535165547
Louisiana,2021-08-13,607228,11462,NA,NA,1.8875941162133496
Maine,2021-08-13,72119,903,NA,NA,1.2520972281922933
Maryland,2021-08-13,477117,9873,NA,NA,2.0693037556825686
Massachusetts,2021-08-13,733188,18131,NA,NA,2.472899174563686
Michigan,2021-08-13,1025003,21252,NA,NA,2.0733597852884333
Minnesota,2021-08-13,623527,7816,NA,NA,1.2535142824609038
Mississippi,2021-08-13,376124,7730,NA,NA,2.0551732939137093
Missouri,2021-08-13,719820,10449,NA,NA,1.4516129032258065
Montana,2021-08-13,119519,1729,NA,NA,1.4466319162643595
Nebraska,2021-08-13,232399,2285,NA,NA,0.9832228193752984
Nevada,2021-08-13,369846,6120,NA,NA,1.654742784834769
New Hampshire,2021-08-13,102659,1394,NA,NA,1.3578936089383298
New Jersey,2021-08-13,1055252,26672,NA,NA,2.5275479222024693
New Mexico,2021-08-13,217773,4441,NA,NA,2.039279433171238
New York,2021-08-13,2192224,53828,NA,NA,2.4554060169033822
North Carolina,2021-08-13,1100786,13806,NA,NA,1.2541947299475102
North Dakota,2021-08-13,112894,1576,NA,NA,1.3959997874111998
Ohio,2021-08-13,1152590,20580,NA,NA,1.7855438620845228
Oklahoma,2021-08-13,506020,7594,NA,NA,1.5007311963953993
Oregon,2021-08-13,236698,2928,NA,NA,1.237019324202148
Pennsylvania,2021-08-13,1248787,27941,NA,NA,2.237451222666476
Rhode Island,2021-08-13,157188,2744,NA,NA,1.7456803318319465
South Carolina,2021-08-13,651787,10019,NA,NA,1.5371586116323277
South Dakota,2021-08-13,126611,2053,NA,NA,1.6215020811777807
Tennessee,2021-08-13,936614,12905,NA,NA,1.3778354797173649
Texas,2021-08-13,3306267,54057,NA,NA,1.6349859221895873
Utah,2021-08-13,443488,2521,NA,NA,0.5684483007431994
Vermont,2021-08-13,25883,264,NA,NA,1.019974500637484
Virginia,2021-08-13,715556,11583,NA,NA,1.6187412305955091
Washington,2021-08-13,504132,6215,NA,NA,1.232812041290773
West Virginia,2021-08-13,171707,2975,NA,NA,1.7326026312264498
Wisconsin,2021-08-13,702736,8317,NA,NA,1.1835169964254002
Wyoming,2021-08-13,67957,793,NA,NA,1.1669143723236752
Alabama,2020-08-14,104976,1890,41523,62144,NA
Alaska,2020-08-14,4009,27,1360,2576,NA
Arizona,2020-08-14,190794,4383,26736,159675,NA
Arkansas,2020-08-14,51766,582,44602,6582,NA
California,2020-08-14,602811,10881,NA,587114,NA
Colorado,2020-08-14,52219,1882,5630,44688,NA
Connecticut,2020-08-14,50782,4450,8809,37523,NA
Delaware,2020-08-14,15967,608,8587,6787,NA
District of Columbia,2020-08-14,13024,594,10361,2069,NA
Florida,2020-08-14,557137,8913,NA,548224,NA
Georgia,2020-08-14,228668,4538,NA,224130,NA
Hawaii,2020-08-14,4312,40,1716,2556,NA
Idaho,2020-08-14,26629,251,9850,16528,NA
Illinois,2020-08-14,201727,7905,NA,193822,NA
Indiana,2020-08-14,77565,3040,57209,17251,NA
Iowa,2020-08-14,50373,960,39320,10093,NA
Kansas,2020-08-14,32462,403,1367,30714,NA
Kentucky,2020-08-14,37686,796,8965,27925,NA
Louisiana,2020-08-14,135439,4402,103512,27525,NA
Maine,2020-08-14,4089,126,3592,371,NA
Maryland,2020-08-14,98160,3620,5962,88578,NA
Massachusetts,2020-08-14,122423,8790,100486,13147,NA
Michigan,2020-08-14,99856,6555,63636,29665,NA
Minnesota,2020-08-14,62993,1731,56346,4916,NA
Mississippi,2020-08-14,69986,2011,49836,18139,NA
Missouri,2020-08-14,65517,1376,NA,63073,NA
Montana,2020-08-14,5407,81,3937,1389,NA
Nebraska,2020-08-14,29660,360,21463,7837,NA
Nevada,2020-08-14,58650,1030,1393,56227,NA
New Hampshire,2020-08-14,6921,422,6190,309,NA
New Jersey,2020-08-14,189397,15893,33223,137478,NA
New Mexico,2020-08-14,22987,697,9744,12546,NA
New York,2020-08-14,423440,32638,73907,316728,NA
North Carolina,2020-08-14,140824,2287,116969,21568,NA
North Dakota,2020-08-14,8171,120,6953,1098,NA
Ohio,2020-08-14,105426,3489,83642,18029,NA
Oklahoma,2020-08-14,46103,638,38655,6810,NA
Oregon,2020-08-14,22300,383,4282,17635,NA
Pennsylvania,2020-08-14,126948,7400,95254,24256,NA
Rhode Island,2020-08-14,20240,1042,1943,17278,NA
South Carolina,2020-08-14,103909,2184,40837,60888,NA
South Dakota,2020-08-14,9897,148,8691,1058,NA
Tennessee,2020-08-14,128511,1313,89151,38047,NA
Texas,2020-08-14,535743,10135,375760,145326,NA
Utah,2020-08-14,45424,353,35817,9254,NA
Vermont,2020-08-14,1484,58,1310,116,NA
Virginia,2020-08-14,103622,2363,13389,87870,NA
Washington,2020-08-14,66254,1765,NA,63603,NA
West Virginia,2020-08-14,8163,153,6045,1965,NA
Wisconsin,2020-08-14,63206,1018,53239,8949,NA
Wyoming,2020-08-14,3119,30,2601,488,NA
Alabama,2020-08-15,106096,1893,41523,62893,NA
Alaska,2020-08-15,4119,27,1371,2675,NA
Arizona,2020-08-15,191721,4423,27029,160269,NA
Arkansas,2020-08-15,52392,587,45446,6359,NA
California,2020-08-15,617459,11155,NA,601953,NA
Colorado,2020-08-15,52538,1888,5644,44987,NA
Connecticut,2020-08-15,50897,4453,8809,37635,NA
Delaware,2020-08-15,16340,608,8613,7134,NA
District of Columbia,2020-08-15,13118,594,10416,2108,NA
Florida,2020-08-15,563285,9141,NA,554144,NA
Georgia,2020-08-15,231895,4573,NA,227322,NA
Hawaii,2020-08-15,4543,40,1716,2787,NA
Idaho,2020-08-15,27171,265,10089,16817,NA
Illinois,2020-08-15,204023,7932,NA,196091,NA
Indiana,2020-08-15,78632,3056,59073,16446,NA
Iowa,2020-08-15,51247,970,39879,10398,NA
Kansas,2020-08-15,33015,404,1399,31227,NA
Kentucky,2020-08-15,38298,804,9021,28473,NA
Louisiana,2020-08-15,136737,4430,103512,28795,NA
Maine,2020-08-15,4116,126,3604,386,NA
Maryland,2020-08-15,98875,3631,5986,89258,NA
Massachusetts,2020-08-15,122728,8810,100486,13432,NA
Michigan,2020-08-15,100724,6566,63636,30522,NA
Minnesota,2020-08-15,63723,1739,56659,5325,NA
Mississippi,2020-08-15,70930,2043,49836,19051,NA
Missouri,2020-08-15,66902,1385,NA,64428,NA
Montana,2020-08-15,5541,81,4011,1449,NA
Nebraska,2020-08-15,29988,361,21463,8164,NA
Nevada,2020-08-15,59749,1045,1423,57281,NA
New Hampshire,2020-08-15,6964,423,6190,351,NA
New Jersey,2020-08-15,190016,15903,33223,138038,NA
New Mexico,2020-08-15,23160,703,9980,12477,NA
New York,2020-08-15,424167,32660,73997,317343,NA
North Carolina,2020-08-15,142170,2313,116969,22888,NA
North Dakota,2020-08-15,8322,121,7066,1135,NA
Ohio,2020-08-15,106557,3516,84904,17869,NA
Oklahoma,2020-08-15,46897,644,39282,6971,NA
Oregon,2020-08-15,22613,385,4355,17873,NA
Pennsylvania,2020-08-15,127771,7439,95901,24397,NA
Rhode Island,2020-08-15,20335,1045,1953,17361,NA
South Carolina,2020-08-15,104841,2204,42730,59907,NA
South Dakota,2020-08-15,10024,150,8773,1101,NA
Tennessee,2020-08-15,130458,1326,91323,37809,NA
Texas,2020-08-15,545700,10439,383717,145878,NA
Utah,2020-08-15,45976,360,36679,8937,NA
Vermont,2020-08-15,1501,58,1321,122,NA
Virginia,2020-08-15,104838,2370,13477,88991,NA
Washington,2020-08-15,66989,1780,NA,64384,NA
West Virginia,2020-08-15,8277,157,6144,1976,NA
Wisconsin,2020-08-15,64227,1025,54181,9021,NA
Wyoming,2020-08-15,3183,30,2641,512,NA
Alabama,2020-08-16,106926,1896,41523,64161,NA
Alaska,2020-08-16,4205,28,1384,2744,NA
Arizona,2020-08-16,192654,4492,27339,160823,NA
Arkansas,2020-08-16,51992,600,44905,6487,NA
California,2020-08-16,622431,11221,NA,606776,NA
Colorado,2020-08-16,52838,1896,5660,45263,NA
Connecticut,2020-08-16,50897,4453,8809,37635,NA
Delaware,2020-08-16,16396,608,8649,7154,NA
District of Columbia,2020-08-16,13159,597,10452,2110,NA
Florida,2020-08-16,569637,9345,NA,560292,NA
Georgia,2020-08-16,235168,4669,NA,230499,NA
Hawaii,2020-08-16,4825,40,1756,3029,NA
Idaho,2020-08-16,27475,269,10369,16837,NA
Illinois,2020-08-16,205851,7937,NA,197914,NA
Indiana,2020-08-16,79676,3068,59488,17060,NA
Iowa,2020-08-16,52065,975,40381,10709,NA
Kansas,2020-08-16,33885,406,1399,32080,NA
Kentucky,2020-08-16,38930,810,9091,29029,NA
Louisiana,2020-08-16,136737,4430,103512,28795,NA
Maine,2020-08-16,4144,127,3616,401,NA
Maryland,2020-08-16,99693,3636,5995,90062,NA
Massachusetts,2020-08-16,123199,8826,100486,13887,NA
Michigan,2020-08-16,101782,6586,67778,27418,NA
Minnesota,2020-08-16,64413,1705,57457,5251,NA
Mississippi,2020-08-16,71755,2080,49836,19839,NA
Missouri,2020-08-16,68088,1398,NA,65626,NA
Montana,2020-08-16,5659,82,4123,1454,NA
Nebraska,2020-08-16,30241,361,22004,7876,NA
Nevada,2020-08-16,60608,1069,1423,58116,NA
New Hampshire,2020-08-16,6980,423,6264,293,NA
New Jersey,2020-08-16,190332,15910,33264,138268,NA
New Mexico,2020-08-16,23302,711,10182,12409,NA
New York,2020-08-16,424901,32666,74081,317987,NA
North Carolina,2020-08-16,143704,2343,116969,24392,NA
North Dakota,2020-08-16,8444,121,7161,1162,NA
Ohio,2020-08-16,107674,3535,86018,17832,NA
Oklahoma,2020-08-16,47798,657,39907,7234,NA
Oregon,2020-08-16,23018,386,4355,18277,NA
Pennsylvania,2020-08-16,128600,7456,96564,24516,NA
Rhode Island,2020-08-16,20335,1045,1953,17361,NA
South Carolina,2020-08-16,105882,2260,42730,60892,NA
South Dakota,2020-08-16,10118,152,8884,1082,NA
Tennessee,2020-08-16,131747,1345,92100,38302,NA
Texas,2020-08-16,552814,10629,393266,143018,NA
Utah,2020-08-16,46321,363,37346,8612,NA
Vermont,2020-08-16,1509,58,1332,119,NA
Virginia,2020-08-16,105750,2381,13694,89675,NA
Washington,2020-08-16,67581,1791,NA,65119,NA
West Virginia,2020-08-16,8462,160,6298,2004,NA
Wisconsin,2020-08-16,65056,1038,55172,8846,NA
Wyoming,2020-08-16,3227,30,2659,538,NA
Alabama,2020-08-17,107667,1898,41523,65012,NA
Alaska,2020-08-17,4305,28,1418,2813,NA
Arizona,2020-08-17,193537,4506,27582,161449,NA
Arkansas,2020-08-17,52665,599,45572,6494,NA
California,2020-08-17,627796,11251,NA,612630,NA
Colorado,2020-08-17,53176,1896,5660,45601,NA
Connecticut,2020-08-17,50897,4453,8809,37635,NA
Delaware,2020-08-17,16451,608,8671,7187,NA
District of Columbia,2020-08-17,13220,597,10493,2130,NA
Florida,2020-08-17,573416,9452,NA,563964,NA
Georgia,2020-08-17,237030,4702,NA,232328,NA
Hawaii,2020-08-17,5042,40,1808,3194,NA
Idaho,2020-08-17,27656,269,10616,16771,NA
Illinois,2020-08-17,207412,7955,NA,199457,NA
Indiana,2020-08-17,80415,3080,59801,17481,NA
Iowa,2020-08-17,52447,975,40525,10947,NA
Kansas,2020-08-17,33885,406,1399,32080,NA
Kentucky,2020-08-17,38930,810,9091,29029,NA
Louisiana,2020-08-17,137918,4507,103512,29899,NA
Maine,2020-08-17,4168,127,3624,417,NA
Maryland,2020-08-17,100212,3639,6004,90569,NA
Massachusetts,2020-08-17,123593,8838,100486,14269,NA
Michigan,2020-08-17,102259,6592,67778,27889,NA
Minnesota,2020-08-17,65152,1752,58196,5204,NA
Mississippi,2020-08-17,72136,2084,49836,20216,NA
Missouri,2020-08-17,69261,1403,NA,66813,NA
Montana,2020-08-17,5750,82,4145,1523,NA
Nebraska,2020-08-17,30372,361,22251,7760,NA
Nevada,2020-08-17,61305,1072,1423,58810,NA
New Hampshire,2020-08-17,6988,423,6287,278,NA
New Jersey,2020-08-17,190372,15912,33320,138223,NA
New Mexico,2020-08-17,23408,714,10391,12303,NA
New York,2020-08-17,425508,32673,74154,318514,NA
North Carolina,2020-08-17,144952,2347,116969,25636,NA
North Dakota,2020-08-17,8587,125,7249,1213,NA
Ohio,2020-08-17,108287,3555,86926,17535,NA
Oklahoma,2020-08-17,48342,661,40224,7457,NA
Oregon,2020-08-17,23262,388,4355,18519,NA
Pennsylvania,2020-08-17,129159,7459,98323,23294,NA
Rhode Island,2020-08-17,20335,1052,1953,17361,NA
South Carolina,2020-08-17,106497,2269,42730,61498,NA
South Dakota,2020-08-17,10274,153,8939,1182,NA
Tennessee,2020-08-17,133708,1366,92655,39687,NA
Texas,2020-08-17,560484,10763,399572,145426,NA
Utah,2020-08-17,46652,363,37701,8588,NA
Vermont,2020-08-17,1515,58,1337,120,NA
Virginia,2020-08-17,106687,2381,13783,90523,NA
Washington,2020-08-17,67854,1802,NA,65680,NA
West Virginia,2020-08-17,8567,160,6429,1978,NA
Wisconsin,2020-08-17,65741,1039,55982,8720,NA
Wyoming,2020-08-17,3286,30,2668,588,NA
Alabama,2020-08-18,109092,1925,41523,65556,NA
Alaska,2020-08-18,4356,28,1432,2849,NA
Arizona,2020-08-18,194005,4506,27800,161699,NA
Arkansas,2020-08-18,53077,603,46133,6341,NA
California,2020-08-18,633339,11305,NA,618119,NA
Colorado,2020-08-18,53370,1896,5695,45760,NA
Connecticut,2020-08-18,51267,4456,8809,38002,NA
Delaware,2020-08-18,16536,610,8713,7230,NA
District of Columbia,2020-08-18,13273,597,10521,2155,NA
Florida,2020-08-18,576094,9539,NA,566555,NA
Georgia,2020-08-18,238861,4727,NA,234134,NA
Hawaii,2020-08-18,5215,40,1841,3334,NA
Idaho,2020-08-18,27937,273,10883,16781,NA
Illinois,2020-08-18,209185,7967,NA,201218,NA
Indiana,2020-08-18,81006,3103,60677,17194,NA
Iowa,2020-08-18,52829,987,40788,11054,NA
Kansas,2020-08-18,34599,407,1409,32799,NA
Kentucky,2020-08-18,39691,818,9158,29715,NA
Louisiana,2020-08-18,138485,4526,103512,30447,NA
Maine,2020-08-18,4197,127,3638,432,NA
Maryland,2020-08-18,100715,3641,6008,91066,NA
Massachusetts,2020-08-18,123841,8842,100486,14513,NA
Michigan,2020-08-18,102749,6592,67778,28379,NA
Minnesota,2020-08-18,65716,1758,58859,5099,NA
Mississippi,2020-08-18,72412,2095,56577,13740,NA
Missouri,2020-08-18,70337,1435,NA,67810,NA
Montana,2020-08-18,5792,82,4162,1548,NA
Nebraska,2020-08-18,30563,362,22483,7718,NA
Nevada,2020-08-18,61967,1077,1498,59392,NA
New Hampshire,2020-08-18,7004,423,6302,279,NA
New Jersey,2020-08-18,190732,15916,33381,138470,NA
New Mexico,2020-08-18,23500,718,10481,12301,NA
New York,2020-08-18,425916,32679,74207,318863,NA
North Carolina,2020-08-18,145516,2348,127749,15419,NA
North Dakota,2020-08-18,8647,126,7343,1178,NA
Ohio,2020-08-18,109062,3570,87764,17466,NA
Oklahoma,2020-08-18,48711,665,40531,7515,NA
Oregon,2020-08-18,23451,388,4419,18644,NA
Pennsylvania,2020-08-18,129712,7459,98626,23568,NA
Rhode Island,2020-08-18,20572,1054,1982,17567,NA
South Carolina,2020-08-18,106953,2288,42730,61935,NA
South Dakota,2020-08-18,10360,153,9013,1194,NA
Tennessee,2020-08-18,134744,1387,94812,38545,NA
Texas,2020-08-18,565979,10820,405817,144846,NA
Utah,2020-08-18,46894,364,38132,8398,NA
Vermont,2020-08-18,1527,58,1343,126,NA
Virginia,2020-08-18,107421,2385,13827,91209,NA
Washington,2020-08-18,68386,1809,NA,65936,NA
West Virginia,2020-08-18,8641,160,6531,1950,NA
Wisconsin,2020-08-18,66196,1039,56602,8555,NA
Wyoming,2020-08-18,3331,30,2699,602,NA
Alabama,2020-08-19,110415,1936,41523,66902,NA
Alaska,2020-08-19,4418,29,1468,2874,NA
Arizona,2020-08-19,194920,4529,28027,162364,NA
Arkansas,2020-08-19,53487,619,46970,5898,NA
California,2020-08-19,641991,11466,NA,626636,NA
Colorado,2020-08-19,53631,1899,5712,46001,NA
Connecticut,2020-08-19,51255,4456,8809,37990,NA
Delaware,2020-08-19,16593,611,8749,7251,NA
District of Columbia,2020-08-19,13325,599,10595,2131,NA
Florida,2020-08-19,579932,9758,NA,570174,NA
Georgia,2020-08-19,241677,4794,NA,236883,NA
Hawaii,2020-08-19,5349,41,1868,3440,NA
Idaho,2020-08-19,28321,282,11093,16946,NA
Illinois,2020-08-19,210924,7994,NA,202930,NA
Indiana,2020-08-19,81847,3108,61518,17164,NA
Iowa,2020-08-19,53201,1002,41565,10634,NA
Kansas,2020-08-19,34859,411,1409,33054,NA
Kentucky,2020-08-19,40299,830,9233,30236,NA
Louisiana,2020-08-19,139125,4554,103512,31059,NA
Maine,2020-08-19,4213,127,3649,437,NA
Maryland,2020-08-19,101235,3650,6008,91577,NA
Massachusetts,2020-08-19,124063,8848,100486,14729,NA
Michigan,2020-08-19,103402,6608,67778,29016,NA
Minnesota,2020-08-19,66092,1767,59568,4757,NA
Mississippi,2020-08-19,73207,2127,56577,14503,NA
Missouri,2020-08-19,71209,1446,NA,68630,NA
Montana,2020-08-19,5846,84,4206,1556,NA
Nebraska,2020-08-19,30825,369,22647,7809,NA
Nevada,2020-08-19,62639,1102,1518,60019,NA
New Hampshire,2020-08-19,7017,424,6333,260,NA
New Jersey,2020-08-19,191113,15925,33403,138770,NA
New Mexico,2020-08-19,23579,723,10602,12254,NA
New York,2020-08-19,426571,32690,74258,319456,NA
North Carolina,2020-08-19,146779,2396,127749,16634,NA
North Dakota,2020-08-19,8782,128,7485,1169,NA
Ohio,2020-08-19,109910,3593,89068,16976,NA
Oklahoma,2020-08-19,49312,679,41370,7263,NA
Oregon,2020-08-19,23676,397,4468,18811,NA
Pennsylvania,2020-08-19,130311,7481,99207,23566,NA
Rhode Island,2020-08-19,20692,1059,2004,17664,NA
South Carolina,2020-08-19,107672,2343,54194,51135,NA
South Dakota,2020-08-19,10441,154,9126,1161,NA
Tennessee,2020-08-19,135770,1424,96896,37450,NA
Texas,2020-08-19,573798,11042,415903,142231,NA
Utah,2020-08-19,47157,369,38555,8233,NA
Vermont,2020-08-19,1530,58,1347,125,NA
Virginia,2020-08-19,108282,2396,13910,91976,NA
Washington,2020-08-19,68922,1816,NA,66455,NA
West Virginia,2020-08-19,8738,162,6737,1839,NA
Wisconsin,2020-08-19,66196,1039,57382,7775,NA
Wyoming,2020-08-19,3360,30,2759,571,NA
Alabama,2020-08-20,111696,1944,41523,68011,NA
Alaska,2020-08-20,4485,29,1501,2908,NA
Arizona,2020-08-20,195557,4634,28233,162690,NA
Arkansas,2020-08-20,54216,631,47666,5919,NA
California,2020-08-20,651034,11688,NA,635584,NA
Colorado,2020-08-20,53901,1900,5729,46253,NA
Connecticut,2020-08-20,51314,4457,8809,38048,NA
Delaware,2020-08-20,16643,611,8780,7268,NA
District of Columbia,2020-08-20,13354,600,10596,2158,NA
Florida,2020-08-20,584047,9932,NA,574115,NA
Georgia,2020-08-20,243982,4849,NA,239133,NA
Hawaii,2020-08-20,5609,42,1977,3590,NA
Idaho,2020-08-20,28680,289,11397,16994,NA
Illinois,2020-08-20,213220,8017,NA,205203,NA
Indiana,2020-08-20,82336,3124,62483,16673,NA
Iowa,2020-08-20,53523,1010,41837,10676,NA
Kansas,2020-08-20,35403,415,1472,33532,NA
Kentucky,2020-08-20,40926,842,9331,30753,NA
Louisiana,2020-08-20,139903,4609,118120,17174,NA
Maine,2020-08-20,4235,127,3662,446,NA
Maryland,2020-08-20,101649,3661,6030,91958,NA
Massachusetts,2020-08-20,124415,8876,102205,13334,NA
Michigan,2020-08-20,104091,6618,67778,29695,NA
Minnesota,2020-08-20,66618,1784,60242,4592,NA
Mississippi,2020-08-20,74555,2163,56577,15815,NA
Missouri,2020-08-20,72476,1455,NA,69851,NA
Montana,2020-08-20,5956,84,4357,1515,NA
Nebraska,2020-08-20,31040,371,22798,7871,NA
Nevada,2020-08-20,63028,1134,1540,60354,NA
New Hampshire,2020-08-20,7036,427,6347,262,NA
New Jersey,2020-08-20,191483,15926,33451,139050,NA
New Mexico,2020-08-20,23749,729,10976,12044,NA
New York,2020-08-20,427202,32698,74328,320009,NA
North Carolina,2020-08-20,147925,2431,127749,17745,NA
North Dakota,2020-08-20,8968,130,7629,1209,NA
Ohio,2020-08-20,110881,3616,90436,16538,NA
Oklahoma,2020-08-20,49923,699,42047,7177,NA
Oregon,2020-08-20,23870,408,4468,18994,NA
Pennsylvania,2020-08-20,130930,7514,99657,23740,NA
Rhode Island,2020-08-20,20795,1059,2013,17755,NA
South Carolina,2020-08-20,108411,2360,45205,60846,NA
South Dakota,2020-08-20,10566,155,9189,1222,NA
Tennessee,2020-08-20,137800,1452,99085,37263,NA
Texas,2020-08-20,579406,11285,424685,139014,NA
Utah,2020-08-20,47521,377,38883,8261,NA
Vermont,2020-08-20,1533,58,1354,121,NA
Virginia,2020-08-20,109019,2410,13989,92620,NA
Washington,2020-08-20,69662,1828,NA,66867,NA
West Virginia,2020-08-20,8807,166,6909,1732,NA
Wisconsin,2020-08-20,67493,1060,58244,8189,NA
Wyoming,2020-08-20,3431,34,2786,611,NA
Alabama,2020-08-21,112737,1974,44684,65791,NA
Alaska,2020-08-21,4570,29,1513,2978,NA
Arizona,2020-08-21,196280,4684,28471,163125,NA
Arkansas,2020-08-21,54765,641,48458,5666,NA
California,2020-08-21,656039,11818,NA,640457,NA
